TENANT_CD,ACCOUNT_KEY,BASE_CURR_AMOUNT,BASE_CURR_CD,BENE_CURR_CD,EXECUTION_LOCAL_DATE_TIME,OPP_COUNTRY_CD,ORIG_CURR_CD,ORIGINATOR_NAME,TRANSACTION_TYPE_DESC
2000000.0,t2_35_370_37952244,,USD,missing,27-DEC-12 12.00.00.000000000 AM,missing,EUR,Martin Handsome,Loan funding by online high risk fund transfer (internet)
2000000.0,t2_14_429_35691724,,USD,missing,13-NOV-12 10.08.08.000000000 AM,missing,EUR,Worth Stark,Online outgoing low risk fund transfers (internet)
2000000.0,t2_488,241264.0,USD,missing,26-JUN-12 06.05.07.000000000 PM,missing,USD,Branch of Bank of France,Send - Money Transfer - Outgoing
2000000.0,t2_488,241264.0,USD,missing,26-JUN-12 06.05.07.000000000 PM,missing,USD,Branch of Bank of France,Send - Prepaid Cards - Outgoing
2000000.0,t2_627,27753.0,USD,missing,27-JUN-12 10.28.34.000000000 PM,missing,MXN,Branch of Bank of NEW YORK,Receive - Money Transfer - Outgoing
2000000.0,t2_216,642023.0,USD,missing,27-JUN-12 06.22.41.000000000 AM,missing,EUR,Branch of USA Electric Corp.,Receive - Prepaid Cards - Outgoing
2000000.0,t2_252,512298.0,USD,missing,27-JUN-12 12.42.43.000000000 AM,missing,MXN,Branch of Bank Of England,Receive - Money Transfer - Outgoing
2000000.0,t2_819,794096.0,USD,missing,01-JUL-12 10.41.10.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Outgoing
2000000.0,t2_837,228025.0,USD,missing,06-JUL-12 09.45.27.000000000 PM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_162,952782.0,USD,missing,10-JUL-12 05.43.03.000000000 AM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_227,157107.0,USD,missing,19-JUL-12 10.24.19.000000000 AM,missing,EUR,Branch of Bank of NEW YORK,Receive - Bill Payment - Outgoing
2000000.0,t2_175,378792.0,USD,missing,20-JUL-12 11.02.31.000000000 AM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_11_GAH,210421.0,USD,missing,26-JUL-12 01.48.44.000000000 AM,missing,USD,Branch of Bank of NEW YORK,Send - Express Payment - Outgoing
2000000.0,t2_175,379078.0,USD,missing,26-JUL-12 03.14.39.000000000 AM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Incoming
2000000.0,t2_175,380384.0,USD,missing,26-JUL-12 03.39.35.000000000 PM,missing,JPY,Branch of Bank of France,Receive - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_12_FIN,430912.0,USD,missing,27-JUL-12 04.58.24.000000000 AM,missing,USD,Branch of Bank of alabama,Send - Express Payment - Outgoing
2000000.0,UDM_Branch_t2_12_FIN,430912.0,USD,missing,27-JUL-12 04.58.24.000000000 AM,missing,USD,Branch of Bank of alabama,Send - Utility Bill Payment - Outgoing
2000000.0,t2_701,499908.0,USD,missing,04-AUG-12 08.24.46.000000000 AM,missing,USD,Branch of Bank of NEW YORK,Send - Money Transfer - Outgoing
2000000.0,t2_701,499908.0,USD,missing,04-AUG-12 08.24.46.000000000 AM,missing,USD,Branch of Bank of NEW YORK,Send - Prepaid Cards - Outgoing
2000000.0,t2_227,797511.0,USD,missing,06-AUG-12 10.51.13.000000000 PM,missing,EUR,Branch of Bank of Martin Luther King,Receive - Express Payment - Outgoing
2000000.0,t2_521,927124.0,USD,missing,07-AUG-12 12.59.08.000000000 PM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_175,575882.0,USD,missing,08-AUG-12 02.57.15.000000000 AM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Incoming
2000000.0,t2_969,739786.0,USD,missing,09-AUG-12 06.11.09.000000000 AM,missing,JPY,Branch of Bank of alabama,Receive - Money Transfer - Outgoing
2000000.0,t2_207,264798.0,USD,missing,11-AUG-12 03.44.20.000000000 AM,missing,USD,Branch of Bank of Martin Luther King,Send - Cash Payout Services - Outgoing
2000000.0,t2_207,64515.0,USD,missing,16-AUG-12 11.36.01.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_753,272141.0,USD,missing,24-AUG-12 03.26.52.000000000 AM,missing,JPY,Branch of Bank Of England,Receive - Money Transfer - Outgoing
2000000.0,t2_561,613954.0,USD,missing,26-AUG-12 02.30.47.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_561,479063.0,USD,missing,28-AUG-12 02.44.18.000000000 PM,missing,MXN,Branch of Bank Of England,Receive - Money Transfer - Outgoing
2000000.0,t2_134,305938.0,USD,missing,02-SEP-12 04.13.13.000000000 AM,missing,EUR,Branch of Bank of alabama,Receive - Online - Outgoing
2000000.0,t2_902,271014.0,USD,missing,02-SEP-12 03.43.50.000000000 AM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_561,81633.0,USD,missing,03-SEP-12 05.02.09.000000000 PM,missing,EUR,Branch of Bank of Martin Luther King,Receive - Utility Bill Payment - Outgoing
2000000.0,t2_701,679101.0,USD,missing,13-SEP-12 08.59.03.000000000 PM,missing,EUR,Branch of Bank Of England,Receive - Money Order - Outgoing
2000000.0,t2_227,796947.0,USD,missing,16-SEP-12 10.02.56.000000000 AM,missing,MXN,Branch of Bank Of England,Receive - Money Transfer - Outgoing
2000000.0,t2_902,517692.0,USD,missing,25-SEP-12 10.13.52.000000000 PM,missing,JPY,Branch of Bank of France,Receive - Money Transfer - Outgoing
2000000.0,t2_292,711259.0,USD,missing,28-SEP-12 07.20.27.000000000 AM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Outgoing
2000000.0,t2_175,970401.0,USD,missing,02-OCT-12 10.37.31.000000000 PM,missing,JPY,Branch of USA Electric Corp.,Receive - Money Transfer - Incoming
2000000.0,t2_301,405210.0,USD,missing,04-OCT-12 02.09.08.000000000 AM,missing,EUR,Branch of Bank of alabama,Receive - Online - Outgoing
2000000.0,t2_252,2013.0,USD,missing,06-OCT-12 07.41.12.000000000 AM,missing,EUR,Branch of Bank Of England,Receive - Cash Payout Services - Outgoing
2000000.0,t2_521,812755.0,USD,missing,14-OCT-12 05.29.42.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_521,844176.0,USD,missing,16-OCT-12 12.04.01.000000000 PM,missing,USD,Branch of BANK OF CHARLOTTE,Send - Express Payment - Outgoing
2000000.0,t2_207,618305.0,USD,missing,17-OCT-12 04.46.03.000000000 PM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_757,663118.0,USD,missing,19-OCT-12 11.46.22.000000000 PM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_378,326357.0,USD,missing,21-OCT-12 10.24.15.000000000 AM,missing,JPY,Branch of BANK OF CHARLOTTE,Receive - Money Transfer - Outgoing
2000000.0,t2_134,165472.0,USD,missing,24-OCT-12 05.31.01.000000000 PM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Outgoing
2000000.0,t2_701,739977.0,USD,missing,01-NOV-12 12.53.42.000000000 AM,missing,MXN,Branch of USA Electric Corp.,Receive - Money Transfer - Outgoing
2000000.0,t2_175,77918.0,USD,missing,04-NOV-12 09.43.28.000000000 AM,missing,USD,Branch of Bank of NEW YORK,Send - Utility Bill Payment - Incoming
2000000.0,t2_175,77918.0,USD,missing,04-NOV-12 09.43.28.000000000 AM,missing,USD,Branch of Bank of NEW YORK,Send - Bill Payment - Incoming
2000000.0,t2_747,144631.0,USD,missing,05-NOV-12 12.54.30.000000000 AM,missing,USD,Branch of Bank of Martin Luther King,Send - Bill Payment - Outgoing
2000000.0,t2_227,247343.0,USD,missing,18-NOV-12 08.17.17.000000000 AM,missing,USD,Branch of Bank of France,Send - Online - Outgoing
2000000.0,t2_227,247343.0,USD,missing,18-NOV-12 08.17.17.000000000 AM,missing,USD,Branch of Bank of France,Send - Money Order - Outgoing
2000000.0,t2_747,878066.0,USD,missing,26-NOV-12 09.32.49.000000000 AM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_113_BEL,8436.0,USD,missing,25-DEC-12 09.33.15.000000000 AM,missing,ERU,Branch of Bank Of England,Receive - Money Transfer - Outgoing
2000000.0,t2_134,952405.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank of Martin Luther King,Send - Money Transfer - Outgoing
2000000.0,t2_162,499193.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank Of England,Send - Prepaid Cards - Outgoing
2000000.0,t2_134,952405.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank of Martin Luther King,Send - Utility Bill Payment - Outgoing
2000000.0,t2_301,835527.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank of Martin Luther King,Send - Bill Payment - Outgoing
2000000.0,t2_162,499193.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank Of England,Send - Money Order - Outgoing
2000000.0,t2_175,611199.0,USD,missing,05-SEP-12 10.13.01.000000000 PM,missing,EUR,Branch of USA Electric Corp.,Receive - Prepaid Cards - Incoming
2000000.0,t2_175,61892.0,USD,missing,08-SEP-12 06.33.10.000000000 PM,missing,USD,Branch of Bank Of England,Send - Money Order - Incoming
2000000.0,t2_175,61892.0,USD,missing,08-SEP-12 06.33.10.000000000 PM,missing,USD,Branch of Bank Of England,Send - Online - Incoming
2000000.0,t2_175,139789.0,USD,missing,24-OCT-12 07.23.58.000000000 PM,missing,EUR,Branch of USA Electric Corp.,Receive - Online - Incoming
2000000.0,t2_175,8095.0,USD,missing,07-NOV-12 04.23.43.000000000 AM,missing,EUR,Branch of Bank of NEW YORK,Receive - Money Transfer - Incoming
2000000.0,t2_313,176326.0,USD,missing,22-JUL-12 11.42.56.000000000 PM,missing,USD,Branch of USA Electric Corp.,Send - Money Order - Outgoing
2000000.0,t2_313,176326.0,USD,missing,22-JUL-12 11.42.56.000000000 PM,missing,USD,Branch of USA Electric Corp.,Send - Cash Payout Services - Outgoing
2000000.0,UDM_Branch_t2_110_GIB,3225.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_110_GIB,-3225.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Incoming
2000000.0,t2_175,530856.0,USD,missing,20-AUG-12 12.27.55.000000000 PM,missing,USD,Branch of Bank of Martin Luther King,Send - Money Transfer - Incoming
2000000.0,t2_175,530856.0,USD,missing,20-AUG-12 12.27.55.000000000 PM,missing,USD,Branch of Bank of Martin Luther King,Send - Utility Bill Payment - Incoming
2000000.0,UDM_Branch_t2_111_GIB,10759.0,USD,missing,24-DEC-12 08.33.11.000000000 AM,missing,CHF,Branch of Bank Of US,Send - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_111_GIB,-10759.0,USD,missing,24-DEC-12 08.33.11.000000000 AM,missing,CHF,Branch of Bank Of US,Send - Money Transfer - Outgoing
2000000.0,t2_175,798677.0,USD,missing,18-JUL-12 01.49.55.000000000 AM,missing,USD,Branch of USA Electric Corp.,Send - Utility Bill Payment - Incoming
2000000.0,t2_175,798677.0,USD,missing,18-JUL-12 01.49.55.000000000 AM,missing,USD,Branch of USA Electric Corp.,Send - Cash Payout Services - Incoming
2000000.0,t2_175,465482.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,EUR,Branch of Bank of alabama,Receive - Money Order - Incoming
2000000.0,t2_175,26610.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank Of England,Receive - Money Transfer - Incoming
2000000.0,t2_175,703831.0,USD,missing,30-JUN-12 12.34.31.000000000 AM,missing,JPY,Branch of Bank of NEW YORK,Receive - Money Transfer - Incoming
2000000.0,t2_175,312458.0,USD,missing,19-AUG-12 08.28.39.000000000 AM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_175,768464.0,USD,missing,18-JUL-12 02.48.07.000000000 PM,missing,USD,Branch of Bank Of US,Send - Cash Payout Services - Incoming
2000000.0,UDM_Branch_t2_111_BEL,11427.0,USD,missing,25-DEC-12 02.33.15.000000000 PM,missing,CHF,Branch of Bank Of US,Send - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_11_GAH,-6534.0,USD,missing,26-DEC-12 06.24.55.000000000 AM,missing,CHF,Branch of Bank of NEW YORK,Send - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_11_GAH,6534.0,USD,missing,26-DEC-12 06.24.55.000000000 AM,missing,CHF,Branch of Bank of NEW YORK,Send - Money Transfer - Outgoing
2000000.0,t2_175,487828.0,USD,missing,10-JUL-12 11.40.32.000000000 PM,missing,JPY,Branch of USA Electric Corp.,Receive - Money Order - Incoming
2000000.0,t2_175,487828.0,USD,missing,10-JUL-12 11.40.32.000000000 PM,missing,JPY,Branch of USA Electric Corp.,Receive - Money Transfer - Incoming
2000000.0,t2_175,682551.0,USD,missing,03-OCT-12 02.47.05.000000000 AM,missing,JPY,Branch of Bank of alabama,Receive - Money Transfer - Incoming
2000000.0,t2_175,684901.0,USD,missing,14-JUL-12 08.04.41.000000000 AM,missing,MXN,Branch of USA Electric Corp.,Receive - Money Transfer - Incoming
2000000.0,t2_175,302353.0,USD,missing,03-AUG-12 08.46.55.000000000 PM,missing,MXN,Branch of USA Electric Corp.,Receive - Money Transfer - Incoming
2000000.0,t2_175,977825.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,EUR,Branch of Bank of Martin Luther King,Receive - Express Payment - Incoming
2000000.0,t2_546,977825.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,EUR,Branch of Bank of Martin Luther King,Receive - Express Payment - Outgoing
2000000.0,UDM_Branch_t2_15_BUR,947676.0,USD,missing,08-OCT-12 10.19.21.000000000 AM,missing,EUR,Branch of Bank of Martin Luther King,Receive - Money Order - Outgoing
2000000.0,t2_216,682551.0,USD,missing,03-OCT-12 02.47.05.000000000 AM,missing,JPY,Branch of Bank of alabama,Receive - Money Transfer - Outgoing
2000000.0,t2_753,302353.0,USD,missing,03-AUG-12 08.46.55.000000000 PM,missing,MXN,Branch of USA Electric Corp.,Receive - Money Transfer - Outgoing
2000000.0,t2_432,684901.0,USD,missing,14-JUL-12 08.04.41.000000000 AM,missing,MXN,Branch of USA Electric Corp.,Receive - Money Transfer - Outgoing
2000000.0,t2_757,487828.0,USD,missing,10-JUL-12 11.40.32.000000000 PM,missing,JPY,Branch of USA Electric Corp.,Receive - Money Order - Outgoing
2000000.0,t2_757,487828.0,USD,missing,10-JUL-12 11.40.32.000000000 PM,missing,JPY,Branch of USA Electric Corp.,Receive - Money Transfer - Outgoing
2000000.0,t2_175,947676.0,USD,missing,08-OCT-12 10.19.21.000000000 AM,missing,EUR,Branch of Bank of Martin Luther King,Receive - Money Order - Incoming
2000000.0,t2_175,592665.0,USD,missing,27-JUN-12 10.34.07.000000000 AM,missing,USD,Branch of Bank Of US,Send - Utility Bill Payment - Incoming
2000000.0,t2_175,592665.0,USD,missing,27-JUN-12 10.34.07.000000000 AM,missing,USD,Branch of Bank Of US,Send - Bill Payment - Incoming
2000000.0,t2_175,673398.0,USD,missing,02-JUL-12 05.37.47.000000000 PM,missing,JPY,Branch of USA Electric Corp.,Receive - Money Transfer - Incoming
2000000.0,t2_521,209202.0,USD,missing,13-JUL-12 06.49.54.000000000 AM,missing,EUR,Branch of Bank of alabama,Receive - Bill Payment - Outgoing
2000000.0,t2_488,583782.0,USD,missing,25-JUL-12 05.42.58.000000000 PM,missing,EUR,Branch of Bank of alabama,Receive - Money Order - Outgoing
2000000.0,t2_753,492669.0,USD,missing,04-AUG-12 11.51.02.000000000 PM,missing,USD,Branch of Bank Of US,Send - Cash Payout Services - Outgoing
2000000.0,t2_819,412514.0,USD,missing,12-AUG-12 03.07.44.000000000 AM,missing,USD,Branch of USA Electric Corp.,Send - Prepaid Cards - Outgoing
2000000.0,t2_819,412514.0,USD,missing,12-AUG-12 03.07.44.000000000 AM,missing,USD,Branch of USA Electric Corp.,Send - Online - Outgoing
2000000.0,t2_175,133406.0,USD,missing,20-AUG-12 10.47.08.000000000 AM,missing,EUR,Branch of Bank of France,Receive - Money Transfer - Incoming
2000000.0,t2_175,705158.0,USD,missing,25-AUG-12 02.46.10.000000000 AM,missing,JPY,Branch of Bank of NEW YORK,Receive - Money Transfer - Incoming
2000000.0,t2_175,705158.0,USD,missing,25-AUG-12 02.46.10.000000000 AM,missing,JPY,Branch of Bank of NEW YORK,Receive - Prepaid Cards - Incoming
2000000.0,t2_175,464016.0,USD,missing,26-AUG-12 04.05.08.000000000 AM,missing,JPY,Branch of Bank of NEW YORK,Receive - Money Transfer - Incoming
2000000.0,t2_837,82472.0,USD,missing,07-SEP-12 02.02.55.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_837,82472.0,USD,missing,07-SEP-12 02.02.55.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Prepaid Cards - Outgoing
2000000.0,t2_301,78112.0,USD,missing,22-SEP-12 12.35.03.000000000 AM,missing,MXN,Branch of USA Electric Corp.,Receive - Money Transfer - Outgoing
2000000.0,t2_301,292836.0,USD,missing,24-SEP-12 02.35.19.000000000 PM,missing,MXN,Branch of USA Electric Corp.,Receive - Money Transfer - Outgoing
2000000.0,t2_227,551196.0,USD,missing,25-SEP-12 10.24.24.000000000 AM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_757,601279.0,USD,missing,27-SEP-12 06.54.30.000000000 PM,missing,EUR,Branch of Bank Of US,Receive - Express Payment - Outgoing
2000000.0,t2_301,9524.0,USD,missing,28-SEP-12 12.41.38.000000000 PM,missing,USD,Branch of USA Electric Corp.,Send - Money Transfer - Outgoing
2000000.0,t2_301,9524.0,USD,missing,28-SEP-12 12.41.38.000000000 PM,missing,USD,Branch of USA Electric Corp.,Send - Bill Payment - Outgoing
2000000.0,t2_175,61704.0,USD,missing,03-OCT-12 10.39.26.000000000 PM,missing,MXN,Branch of USA Electric Corp.,Receive - Money Transfer - Incoming
2000000.0,t2_839,867314.0,USD,missing,07-OCT-12 09.45.19.000000000 AM,missing,MXN,Branch of BANK OF CHARLOTTE,Receive - Money Transfer - Outgoing
2000000.0,t2_182,694527.0,USD,missing,16-OCT-12 04.12.20.000000000 PM,missing,USD,Branch of Bank of NEW YORK,Send - Express Payment - Outgoing
2000000.0,t2_182,694527.0,USD,missing,16-OCT-12 04.12.20.000000000 PM,missing,USD,Branch of Bank of NEW YORK,Send - Utility Bill Payment - Outgoing
2000000.0,t2_378,439784.0,USD,missing,20-OCT-12 07.06.29.000000000 PM,missing,MXN,Branch of Bank of alabama,Receive - Money Transfer - Outgoing
2000000.0,t2_819,784735.0,USD,missing,20-OCT-12 04.43.12.000000000 PM,missing,USD,Branch of Bank Of US,Send - Bill Payment - Outgoing
2000000.0,t2_819,784735.0,USD,missing,20-OCT-12 04.43.12.000000000 PM,missing,USD,Branch of Bank Of US,Send - Utility Bill Payment - Outgoing
2000000.0,t2_753,667878.0,USD,missing,25-OCT-12 04.09.54.000000000 AM,missing,EUR,Branch of Bank of NEW YORK,Receive - Bill Payment - Outgoing
2000000.0,t2_175,799743.0,USD,missing,30-OCT-12 10.16.11.000000000 PM,missing,MXN,Branch of BANK OF CHARLOTTE,Receive - Money Transfer - Incoming
2000000.0,t2_175,759652.0,USD,missing,02-NOV-12 09.24.20.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Incoming
2000000.0,t2_175,425617.0,USD,missing,18-NOV-12 07.47.21.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Incoming
2000000.0,t2_175,818812.0,USD,missing,18-NOV-12 10.31.02.000000000 AM,missing,USD,Branch of Bank Of US,Send - Money Transfer - Incoming
2000000.0,t2_175,818812.0,USD,missing,18-NOV-12 10.31.02.000000000 AM,missing,USD,Branch of Bank Of US,Send - Prepaid Cards - Incoming
2000000.0,t2_175,425617.0,USD,missing,18-NOV-12 07.47.21.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Prepaid Cards - Incoming
2000000.0,t2_839,296387.0,USD,missing,26-NOV-12 06.30.04.000000000 AM,missing,USD,Branch of USA Electric Corp.,Receive - Utility Bill Payment - Outgoing
2000000.0,t2_175,234706.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,MXN,Branch of USA Electric Corp.,Receive - Money Transfer - Incoming
2000000.0,t2_175,716993.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank Of US,Send - Express Payment - Incoming
2000000.0,UDM_Branch_t2_15_BUR,318900.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,EUR,Branch of Bank of Martin Luther King,Receive - Express Payment - Incoming
2000000.0,t2_175,716993.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank Of US,Send - Utility Bill Payment - Incoming
2000000.0,t2_175,776571.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Incoming
2000000.0,UDM_Branch_t2_111_GAH,345463.0,USD,missing,04-JUL-12 12.22.53.000000000 PM,missing,JPY,Branch of Bank Of US,Receive - Money Transfer - Outgoing
2000000.0,t2_819,909375.0,USD,missing,19-JUL-12 09.20.39.000000000 AM,missing,EUR,Branch of Bank Of US,Receive - Cash Payout Services - Outgoing
2000000.0,t2_627,436651.0,USD,missing,22-JUL-12 11.24.01.000000000 AM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_252,583901.0,USD,missing,28-JUL-12 02.42.22.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Utility Bill Payment - Outgoing
2000000.0,t2_252,583901.0,USD,missing,28-JUL-12 02.42.22.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_227,84788.0,USD,missing,04-AUG-12 10.50.04.000000000 PM,missing,JPY,Branch of USA Electric Corp.,Receive - Money Transfer - Outgoing
2000000.0,t2_227,84788.0,USD,missing,04-AUG-12 10.50.04.000000000 PM,missing,JPY,Branch of USA Electric Corp.,Receive - Online - Outgoing
2000000.0,UDM_Branch_t2_11_GAH,523338.0,USD,missing,12-AUG-12 06.20.20.000000000 AM,missing,EUR,Branch of Bank of NEW YORK,Receive - Bill Payment - Outgoing
2000000.0,t2_819,643572.0,USD,missing,02-SEP-12 01.37.51.000000000 PM,missing,JPY,Branch of Bank of France,Receive - Money Transfer - Outgoing
2000000.0,t2_819,643572.0,USD,missing,02-SEP-12 01.37.51.000000000 PM,missing,JPY,Branch of Bank of France,Receive - Utility Bill Payment - Outgoing
2000000.0,UDM_Branch_t2_12_FIN,893567.0,USD,missing,14-SEP-12 07.57.30.000000000 PM,missing,USD,Branch of USA Electric Corp.,Send - Online - Incoming
2000000.0,UDM_Branch_t2_12_FIN,893567.0,USD,missing,14-SEP-12 07.57.30.000000000 PM,missing,USD,Branch of USA Electric Corp.,Send - Prepaid Cards - Incoming
2000000.0,t2_207,130806.0,USD,missing,14-SEP-12 11.29.44.000000000 PM,missing,EUR,Branch of Bank Of US,Receive - Bill Payment - Outgoing
2000000.0,t2_378,181874.0,USD,missing,20-SEP-12 12.21.42.000000000 PM,missing,EUR,Branch of USA Electric Corp.,Receive - Utility Bill Payment - Outgoing
2000000.0,t2_175,550937.0,USD,missing,25-SEP-12 11.04.22.000000000 AM,missing,EUR,Branch of Bank of France,Receive - Online - Incoming
2000000.0,t2_313,340865.0,USD,missing,27-SEP-12 09.07.39.000000000 PM,missing,JPY,Branch of BANK OF CHARLOTTE,Receive - Money Transfer - Outgoing
2000000.0,t2_313,340865.0,USD,missing,27-SEP-12 09.07.39.000000000 PM,missing,JPY,Branch of BANK OF CHARLOTTE,Receive - Cash Payout Services - Outgoing
2000000.0,t2_175,126318.0,USD,missing,12-OCT-12 10.00.33.000000000 AM,missing,EUR,Branch of Bank of France,Receive - Money Transfer - Incoming
2000000.0,t2_819,696399.0,USD,missing,13-OCT-12 12.18.27.000000000 AM,missing,MXN,Branch of Bank of France,Receive - Money Transfer - Outgoing
2000000.0,t2_272,523284.0,USD,missing,16-OCT-12 04.15.42.000000000 AM,missing,EUR,Branch of Bank Of US,Receive - Money Order - Outgoing
2000000.0,t2_216,210938.0,USD,missing,23-OCT-12 04.54.41.000000000 AM,missing,MXN,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_175,387721.0,USD,missing,09-NOV-12 11.15.03.000000000 PM,missing,USD,Branch of Bank of NEW YORK,Send - Money Order - Incoming
2000000.0,t2_175,387721.0,USD,missing,09-NOV-12 11.15.03.000000000 PM,missing,USD,Branch of Bank of NEW YORK,Send - Express Payment - Incoming
2000000.0,t2_175,879565.0,USD,missing,16-NOV-12 12.44.02.000000000 AM,missing,USD,Branch of Bank Of England,Send - Bill Payment - Incoming
2000000.0,t2_134,339941.0,USD,missing,23-NOV-12 08.50.16.000000000 PM,missing,USD,Branch of Bank of alabama,Send - Bill Payment - Outgoing
2000000.0,UDM_Branch_t2_15_BUR,2667.0,USD,missing,24-DEC-12 08.33.11.000000000 AM,missing,ERU,Branch of Bank of Martin Luther King,Send - Money Transfer - Outgoing
2000000.0,UDM_Branch_t2_15_BUR,-2667.0,USD,missing,24-DEC-12 08.33.11.000000000 AM,missing,ERU,Branch of Bank of Martin Luther King,Send - Money Transfer - Outgoing
2000000.0,t2_134,189588.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Outgoing
2000000.0,t2_301,286408.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,JPY,Branch of Bank of NEW YORK,Receive - Money Transfer - Outgoing
2000000.0,t2_747,31306.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,MXN,Branch of Bank of NEW YORK,Receive - Money Transfer - Outgoing
2000000.0,t2_175,162125.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,EUR,Branch of BANK OF CHARLOTTE,Receive - Money Transfer - Incoming
2000000.0,t2_175,194676.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,USD,Branch of Bank of NEW YORK,Send - Bill Payment - Incoming
2000000.0,t2_819,203683.0,USD,missing,27-DEC-12 12.33.41.000000000 PM,missing,EUR,Branch of USA Electric Corp.,Receive - Prepaid Cards - Outgoing
2000000.0,t2_969,975282.0,USD,missing,26-JUN-12 01.04.17.000000000 PM,missing,EUR,Branch of Bank of alabama,Receive - Money Transfer - Outgoing
2000000.0,t2_175,109546.0,USD,missing,07-JUL-12 10.13.48.000000000 AM,missing,JPY,Branch of Bank of Martin Luther King,Receive - Money Transfer - Incoming
2000000.0,t2_488,131725.0,USD,missing,12-JUL-12 02.13.55.000000000 PM,missing,MXN,Branch of Bank of alabama,Receive - Money Transfer - Outgoing
2000000.0,t2_252,954111.0,USD,missing,23-JUL-12 04.41.18.000000000 PM,missing,USD,Branch of Bank of alabama,Send - Express Payment - Outgoing
